sell	vpn mikhay? server ekhtesasi mizanam vaset, ping paeen makhsuse game, pv
sell	tadris zaban englisi az sefr ta IELTS, online, jalase moarefe raygan, dm
sell	فروش steam wallet با بهترین نرخ، تحویل زیر ده دقیقه، سفارش فقط pv
sell	config nim baha gozashtam, 30 rooz 100 gig faghat 40 tooman, pv bedid
sell	tarahi site ba wordpress az 2 tooman, seo ham anjam midam, pv
sell	telegram premium 3 mahe arzoon tar az hame ja mizanam, faghat pv
sell	اکانت spotify و youtube premium میفروشم، تحویل فوری، dm بده
sell	gift card google play 5 ta 100 dollari mojoode, tahvil ani, pv
sell	ejare vps kharej ba hard nvme, mahiyane, config ham rush migiram, pv bede
sell	tadris barnamenevisi python az paye, project mahvar, hazine kam, dm
sell	کانفیگ گیمینگ با پینگ زیر ۶۰ واسه cod و pubg دارم، تست بگیر تو pv
sell	montage va edit video ba premiere anjam midam, teaser o clip instagram, pv
sell	apple id + gift card set kamel begiri takhfif ham dare, dm bezan
sell	v2ray config forushi, hajmi va namahdood, poshtibani 24 saate, pv
sell	tarahi post o story instagram, package hesab mikonam, nemune to pv
sell	فروش اکانت steam با کلی بازی روش، لیست تو کانال، خرید از pv
sell	sharj xbox game pass ultimate mikonam, 1 mahe o 3 mahe, dm bede
sell	tadris shatranj be koodakan, online, hafteyi 2 jalase, hamahangi to pv
sell	nim baha telegram o instagram, config makhsoos, mahane 35, pv bedid
sell	گیفت کارت آیتونز هر مبلغی بخوای دارم، نرخ توافقی، pv بده
sell	tarahi cv va resume herfei, 24 saate tahvil midam, faghat 150, dm
sell	netflix o disney plus account premium daram, gheymat khoob, pv plz
sell	server minecraft rah mindazam vasat, hosting ham daram, dm bezan
sell	فروش شماره مجازی واسه telegram و whatsapp، تحویل سریع، pv
sell	tadris guitar online, sabk pop o classic, jalase aval nesf gheymat, pv bede
sell	wallet steam ro ba 2 darsad karmozd sharj mikonam, safe o tazmini, dm
sell	config warp plus namahdood, nasb ham yad midam, 25 tooman, pv
sell	طراحی و کدنویسی bot تلگرام با هر قابلیتی که بخوای، قیمت تو pv
sell	gift card amazon o paypal sharj mikonam, rate rooz, dm bede
sell	ejare account clash of clans town hall 15, mahane ba zemanat, pv
sell	tadris fizik o shimi dabirestan, online o hozoori tehran, pv bedid
sell	اکانت canva pro و chatgpt plus میزنم برات، ارزون و فوری، dm
sell	هرکی گوشی شیائومی سالم داره تا حدود ده تومن، من پایه‌م پی‌ام بده
sell	دنبال ps5 دست دوم میگردم، بودجه‌م ۲۵ تومنه، کسی داشت خبر بده
sell	خریدار آیفون ۱۳ به بالام، فقط رجیستر شده باشه، فی بدید بحرفیم
sell	یه لپتاپ در حد گیمینگ میخوام واسه داداشم، کسی چیزی سراغ داره؟
sell	رفقا کسی سکه امامی داره بفروشه؟ نقد پای کارم
sell	دنبال پراید مدل ۹۰ به بالا هستم، بودجه‌م محدوده ولی بحرفیم کنار میایم
sell	هرکی اکانت کلش تاون هال ۱۴ به بالا داره من خریدارم، اسکرین بفرسته
sell	یه دوچرخه سایز ۲۶ واسه پسرم لازم دارم، دست دوم تمیز باشه کافیه
sell	خریدار گوشی سامسونگ سری a هستم زیر هشت تومن، قیمت بدید
sell	کسی موتور هوندا ۱۲۵ داره؟ جدی خریدارم همین هفته میخوام ببندم
sell	سلام دنبال یخچال ساید دست دوم میگردم واسه جهیزیه، فی مناسب بدید
sell	هرکی مانیتور ۲۴ اینچ اضافه داره بگه، پایه‌م بخرم
sell	دنبال یه گیتار کلاسیک تمیز واسه شروع میگردم، بودجه دو سه تومن
sell	گرافیک ۳۰۶۰ به بالا میخوام، هرکی داره پی وی فی بده
sell	خریدار دلار و یورو هستم بالاتر از صرافی حساب میکنم، پیام بدید
sell	کسی پلی استیشن ۴ اسلیم با دو تا دسته داره؟ من هستم واسه خرید
sell	یه گوشی ساده در حد نوکیا واسه مامانم میخوام، هرچی بود بگید
sell	دنبال آپارتمان رهن کامل حوالی صادقیه‌ام، مورد داشتید معرفی کنید
sell	هرکی ایرپاد اورجینال کارکرده داره من میخرم، فقط سالم باشه
sell	خریدار طلای آب‌شده‌م به قیمت روز، حضوری تهران معامله میکنم
sell	کسی تلگرام پرمیوم میفروشه؟ سه ماهه میخوام، فی بده بحرفیم
sell	یه اسپرتیج یا توسان مدل پایین میخوام، بودجه‌م دو میلیارده
sell	دنبال کتابای کنکور تجربی نظام جدید میگردم، دست دوم باشه بهتره
sell	هرکی اپل واچ سری ۷ به بالا داره خبرم کنه، نقدی میخرم
sell	رفقا خریدار جوجه کاسکو هستم، هرکی داره عکس و قیمت بفرسته پی وی
sell	یه فرش ۹ متری دست دوم تمیز میخوام، تا پنج تومن اوکیم
sell	کسی گوشی پوکو x6 داره بفروشه؟ من مشتریشم، رنگشم مهم نیست
sell	دنبال ماینر s19 میگردم، جدی و نقدی، دلال هم نباشه لطفا
sell	اکانت pubg با تفنگ ماکس میخوام، بودجه دو تومن، فقط اسکرین بفرست
sell	هرکی مبل راحتی هفت نفره داره میخواد رد کنه، من پایه‌م بیام ببرم
sell	خریدار برد و قطعات موبایل خرابم، گوشی داغونم بود میخرم
sell	یه دنا پلاس توربو صفر یا در حد میخوام، فی واقعی بدید بحرفیم
sell	کسی بلیط دربی اضافه داره؟ دوتا میخوام پول خوبم میدم
sell	دنبال کولر گازی ۱۸ هزار کم مصرف میگردم، نو یا در حد نو
sell	هرکی گیفت کارت اپل داره من خریدارم، بالای ۵۰ دلار باشه بهتره
sell	لنز کانن ۵۰ میلی میخوام واسه عکاسی، بودجه‌م هفت تومنه، مورد دارید؟
sell	خریدار سیمکارت رند ۰۹۱۲ هستم، کد پایین باشه پول خوب میدم
sell	یه گوشی تا سقف پونزده تومن میخوام، پیشنهادا رو با قیمت بفرستید پی وی
sell	کسی هارد اکسترنال یک ترا اضافه داره؟ بگه چند، رد کنیم بره
sell	دنبال خرید زمین یا ویلا تو شمالم، هرکی مورد داره با قیمت بگه بحرفیم
safe	بیا پیوی کارت دارم
safe	جوابتو تو دایرکت دادم چک کن
safe	خصوصی بهت میگم جریانو، اینجا نمیشه
safe	پیوی چرا جواب نمیدی؟ دو ساعته پیام دادم
safe	عکسای مهمونی رو برات دایرکت فرستادم ببین
safe	اینجا نگو، بیا پی وی حرف بزنیم
safe	پیویت بازه؟ یه سوال درسی داشتم
safe	دایرکتتو چک کن یه چیز خنده دار فرستادم
safe	اون موضوعی که گفتی رو خصوصی برام توضیح بده
safe	پی وی ام پیام بده آدرس مراسمو بفرستم
safe	چرا پیویتو بستی؟ میخواستم باهات حرف بزنم
safe	لینک گروه جدیدو تو خصوصی برات میفرستم
safe	بحثو ادامه ندید اینجا، پیوی هم حلش کنید
safe	دیشب تو دایرکت چی بهت گفت که انقدر خندیدی؟
safe	بیا پیوی یه رازی رو بهت بگم ولی به کسی نگیا
safe	جزوه‌ی فیزیکو پیوی کن برام لطفا
safe	خصوصی پیام دادم جواب ندادی، دلخور شدم ازت
safe	برنامه‌ی فردا رو تو پیوی هماهنگ میکنیم بچه‌ها
safe	دایرکت بیا کارت واجب دارم
safe	شماره‌مو تو پیوی برات فرستادم زنگ بزن
safe	اگه روت نمیشه اینجا بگی، پی وی بگو خب
safe	تولد سارا رو پیوی هماهنگ کنیم که خودش نفهمه
safe	پیویت پر شده از پیامای من، یه نگاه بنداز دیگه
safe	اون آهنگه که گفتی رو دایرکت برام بفرست
safe	خجالت میکشم جلو بچه‌ها بگم، خصوصی میگم بهت
safe	ادمین جان یه لحظه پیوی بیا کارت دارم
safe	فایل پروژه رو پی وی فرستادم برات، رسید؟
safe	دایرکتت چرا بسته‌ست؟ نمیتونم پیام بدم بهت
safe	بیا خصوصی ببینم چته، چرا امروز انقدر ناراحتی
safe	نتیجه آزمایشو پیوی بگو، جلو همه نگو
safe	هرکی میاد کوه فردا، پیوی من پیام بده
safe	تو دایرکت برات یه چیزی فرستادم که قراره کلی بخندی
safe	پیویت جواب بده دیگه، نکنه بلاکم کردی؟
safe	سوالمو خصوصی پرسیدم ازش، گفت فردا جواب میده
safe	اون کلیپه رو نفرست اینجا، پیوی بفرست فقط برا خودم
safe	دلم برات تنگ شده بود، دیدم دایرکت پیام دادی ذوق کردم
safe	بچه‌ها ادامه‌ی این بحثو پیوی برید لطفا، گروه شلوغ شد
safe	استاد گفت اعتراض به نمره رو خصوصی پیام بدید بهش
safe	یه خواب عجیب دیدم درموردت، پیوی برات تعریف میکنم
safe	غلط املایی داشت متنت، پیوی گفتم بهت که ضایع نشی
safe	عه تو هم اینجایی؟ بیا دایرکت قدیما رو مرور کنیم
safe	پی‌ویت اومدم ولی سین نکردی هنوز
safe	رمز وای‌فای رو خصوصی برات میفرستم، اینجا نمیشه بذارم
safe	نازتو خریدارم عزیزدلم، قهر نکن دیگه 😅
safe	خریدارِ نازتم تا آخر دنیا، اینو یادت نره
safe	دلتو به کی فروختی که دیگه جواب ما رو نمیدی؟
safe	ما رو نمیخری داداش، از وقتی رفتی تهران کلا محل نمیذاری
safe	نه میخرم نه میفروشم، دعوای شما دوتا به من ربطی نداره
safe	بابا ناز نکن، خریداریم به مولا 😂
safe	دلمو بهت فروختم رفت، دیگه پس نمیگیرم
safe	این همه ناز میکنی، خب منم خریدارشم چیکار کنم
safe	رفیق، ما رو به دو تا دوست جدیدت فروختی؟ نامردیه ها
safe	والا من تو بحث اونا دخالت نمیکنم، نه میخرم نه میفروشم
safe	تو که دلتو فروختی به اون چشمای مشکی، دیگه ما رو یادت نیست
safe	نازتو میخرم حتی اگه گرون‌ترین جنس دنیا باشه ❤️
safe	داداش ما رو هم نمیخری دیگه، بزرگ شدی واسه خودت
safe	عشقم قهره، منم که خریدار نازش، چیکار کنم آشتی کنه؟
safe	دل که فروختنی نیست ولی من مال تو رو یه‌جا خریدم 😁
safe	خودتو ارزون نفروش عزیز، تو خیلی بیشتر از اینا می‌ارزی
safe	آهنگه چی میگفت؟ «ناز کن ناز کن که خریدارتم»... کل شب تو گوشمه
safe	به خدا فقط تو گروه ناز میکنی، بیرون گروه ما خریداریم 😂
safe	تو این دعواها من نیستم داداش، نه خریدارم نه فروشنده
safe	دلتو فروختی رفت، حالا هی بگو عاشق نشدم
safe	نازشو خریدم آشتی کردیم، خدا رو شکر ✌️
safe	ما رو نمیخرین دیگه، از وقتی بچه‌دار شدین رفیقاتون یادتون رفته
safe	عه قهر نکن دیگه، نازتو خریدارم به جون خودم
safe	کی دلشو به تو فروخته که اینقد مغروری؟ 😏
safe	من موندم تو این ماجرا چی بگم، نه میخرم نه میفروشم والا
safe	یارو دلشو فروخته به یه نگاه، حالا شب و روز آهنگ غمگین گوش میده
safe	رفیقتو به هیچی نفروش داداش، رفیق خوب گیر نمیاد
safe	«دل میدم دل میخرم، عاشقی کار منه» چه آهنگی بود این 🎵
safe	تو رو با کل دنیا عوض نمیکنم، به دنیا هم نمیفروشمت
safe	باز نازش گرفته، برم خریداری کنم بیام 😂
safe	ما که خریدار نازتیم، شما فقط لب تر کن
safe	دلمو خریدی با همون سلام اولت، چیکار کردی باهام
safe	حاجی تو ما رو فروختی به اون گروه جدیده، دیگه اینجا پیدات نیست
safe	خواهری نازتو خریدارم ولی سه روز قهر دیگه خیلیه 😅
safe	من وسط دعوای زن و شوهری دخالت نمیکنم، نه میخرم نه میفروشم
safe	عاشقتم که هستم، خریدار نازتم که هستم، دیگه چی میخوای خب
safe	دیشب دیدمش، انگار دلشو یه‌جا فروخته باشه، کلا تو فکر بود
safe	بچه‌ها ما رو نمیخرن دیگه، دورهمی میذارن به ما نمیگن 😢
safe	اون که به همه فخر میفروشه، خبر نداره ما اصلا خریدارش نیستیم
safe	نازتو بخرم؟ باشه خریدم، حالا پاشو بیا شام درست کن 😂
safe	دلبر جان دلتو به من بفروش، ضرر نمیکنی به خدا
safe	من دیگه دلمو به کسی نمیفروشم، یه بار فروختم سرم کلاه رفت 💔
safe	نوبت دندونپزشکیم افتاد هفته دیگه، تا اون موقع باید با این درد سر کنم
safe	وای سفارش دیجی‌کالام هنوز نرسیده، سه روزه تو مرحله پردازش مونده
safe	بچه‌ها بالاخره وقت سفارت گرفتم، استرسم زده بالا
safe	امروز بدون نوبت رفتم آرایشگاه، دو ساعت علاف شدم
safe	رزومه فرستادم واسه اون شرکته، هنوز هیچ خبری نشده
safe	مامانم فردا نوبت چشم‌پزشکی داره، باید خودم ببرمش
safe	سفارش پیتزامون بعد یه ساعت و نیم رسید، اونم سرد سرد
safe	وقت دکترمو کنسل کردم، خداروشکر حالم بهتر شده بود
safe	نوبت واکسن بچه رو پاک یادم رفت، حالا باید از اول بگیرم
safe	اپ نوبت‌دهی بیمارستان واسه شماها هم باز نمیشه یا فقط مال منه؟
safe	ساعت هشت سفارش دادم، الان ده شده هنوز پیک راه نیفتاده
safe	بالاخره بعد سه ماه انتظار نوبت ام‌آر‌آی‌م شد
safe	واسه عروسی خواهرم وقت آرایشگاه گرفتم، پنجشنبه صبح زود
safe	رزومه‌مو آپدیت کردم ولی نمی‌دونم دیگه کجا بفرستم
safe	دیشب سوشی سفارش دادیم، افتضاح بود، پولمون حروم شد
safe	نوبت گواهینامه‌م افتاده دو ماه دیگه، واقعا مسخره‌ست
safe	کسی می‌دونه نوبت تعویض پلاک رو از کجا باید گرفت؟
safe	سفارش مامانم رسید ولی سایزش اشتباه اومده بود
safe	فردا صبح وقت مصاحبه دارم، دعام کنید
safe	دکتره دو بار نوبتمو پیچوند، رفتم مطب اصلا نبود
safe	وقت فیزیوتراپی بابام هفته‌ای سه باره، همش با من
safe	سفارشم تو راهه، پیکه زنگ زده میگه آدرسو پیدا نمی‌کنه
safe	واسه صبح نوبت آزمایش خون گرفتم، ناشتا باید برم
safe	بیست جا رزومه فرستادم، فقط دو جا جواب دادن اونم رد
safe	یه ماهه دنبال نوبت متخصص پوستم، مگه گیر میاد
safe	منشیه گفت وقت خالی نداریم، دو هفته دیگه بیا
safe	سفارش کتابام از سایت اومد، یکیش جلدش پاره بود
safe	امروز نوبت کوتاهی موی پسرم بود، کل آرایشگاهو گذاشت رو سرش
safe	سیستم نوبت‌دهی درمانگاه قاطی کرده، همه رو انداخته یه ساعت
safe	داریم شام سفارش میدیم، هرکی چیزی میخواد بگه تا ثبت نکردم
safe	نوبت عمل مادربزرگم عقب افتاد، دکترش رفته کنگره
safe	واسه معاینه فنی ماشین وقت گرفتم، صبح زود باید اونجا باشم
safe	یه قطعه واسه لپ‌تاپم سفارش دادم، دو ماهه تو گمرک خوابیده
safe	دیروز همینجوری رفتم بانک، نگو باید از قبل تو اپ نوبت میگرفتم
safe	رزومه‌شو دیدم، خیلی قویه، مطمئنم استخدام میشه
safe	نوبت دکترم فردا ساعت پنجه، کسی میدونه دور و بر مطبش جای پارک هست؟
safe	واسه تولد خانومم گل سفارش دادم، فقط امیدوارم به موقع برسه
safe	وقت ارتودنسی دخترم با کلاس زبانش تداخل کرده، موندم چیکار کنم
safe	بالاخره سایت اومد بالا و تونستم واسه پاسپورت وقت بگیرم
safe	سفارشمو اشتباهی آوردن، زنگ زدم گفتن نیم ساعت دیگه درستشو میفرستن
safe	سه هفته‌ست دارم رزومه میفرستم، حتی یه مصاحبه هم نصیبم نشده
safe	نوبت روانشناسمو باز جابجا کردن، اعصابم خرد شد
safe	کاکو دیروز رفتم بازار وکیل قیمتا رو که دیدم دس خالی برگشتم خونه
safe	یره قیمت گوشت ره دیدی؟ مو دیگه قید کباب ره زدم
safe	جونم براتون بگه رفتیم خرید عید، همه چی دو برابر شده بیدش
safe	قارداش بازار تعطیله، مغازه‌دارا نشستن مگس می‌پرونن
safe	برار خدا پارسال موتورمو فروختم، الان قیمتش سه برابر شده، هنو دلم می‌سوزه
safe	می برار امروز بازار رشت شلوغ بو ولی کسی جیبش پول نداشت
safe	خو عامو سر ماه نشده حقوق تموم میشه، چه خریدی چه کشکی
safe	سلام کاکا مغازه جدیدت مبارک باشه، ایشالا پررونق باشه
safe	مو نمیدونم ای اجناس ره کی میخره با ای قیمتا
safe	دِ آخه پیاز کیلویی صد تومن؟ مملکته داریم؟
safe	جون تو اصفهونم دیگه صرفه‌جویی جواب نمیده، همه چی گرون شدهس
safe	یادش بخیر بچگیامون با هزار تومن یه کیسه خوراکی می‌خریدیم
safe	آقو دیروز عاموم مغازه‌شه بست، گفت کرایه‌ش از فروشش بیشتره
safe	قربون شکلت قارداش، دیدم ماشینتو فروختی، جاش چی گرفتی حالا؟
safe	برارجان ای وضع بازار ادامه پیدا کنه هممون باید بریم کارگری
safe	کاکو جون هرچی پس‌انداز داشتیم رفت پای اجاره، خرید عید پیشکش
safe	یره مو دیروز رفتم طلافروشی فقط نگا کردم اومدم بیرون، مگه میشه خرید
safe	خدایی شمو هم حس مکنین هر هفته قیمتا عوض مشه؟
safe	عزیزوم بازارچه محلمون جمع شد، همه مغازه‌هاش ورشکست شدن
safe	سلام صبح بخیر همگی، کسی امروز بازار رفته؟ شنیدم غلغله‌س
safe	خاله‌م میگفت قدیما جهاز عروس ره با یه گاو می‌خریدن، الان صد گاوم کفاف نمیده
safe	د آخه برار کو پول که آدم خرید کنه، همی نون شبمون به زور جور مشه
safe	آی بالام دیروز رفتم بازار تبریز فقط یه چای خوردم و برگشتم
safe	خو مو موندم ای دلار چه ربطی به پیاز و سیب‌زمینی داره والا
safe	کاکا یادته اون دکون سر کوچه؟ بستنش، صاحبش رفته پیش پسرش تهرون
safe	جونم بگه برات، همساده‌مون فرششه فروخت خرج عمل زنش کرد، دنیا رحم نداره
safe	یره ای هفته سومین باره قیمت شیر مره بالا، مو که سر در نمیارم
safe	مغازه بابام سی سال نون ما ره داد خدابیامرز، الان جاش بانک زدن
safe	برار قیمت مصالح ره پرسیدم واسه خونه، از ساخت و ساز پشیمون شدم کلا
safe	کاکو والو ما هم دلمون خرید میخواد ولی جیبمون یاری نمیکنه
safe	عاموجان بازار قدیم صفا داشت، چونه می‌زدیم چایی می‌خوردیم، الان همه‌ش عجله‌س
safe	سلوم بچه‌ها، امسال خبری از حراجای شب عید نیست؟ هعی
safe	می جان پارسال زمین بابابزرگو فروختیم قسمت کردیم، هنو دعواش تموم نشده
safe	خدایا شکرت ای ماه فقط سه بار رفتم فروشگاه، تو صرفه‌جویی رکورد زدم
safe	قارداش من موندم مردم با چه پولی ای ماشینا رو میخرن
safe	دده جان قدیما میگفتن جنس ارزون بی‌علت نیست، الان جنس گرونم بی‌علته
safe	یره شنیدم بازار سرشور ره میخوان بکوبن پاساژ بسازن، حیف مشه
safe	برارکم ای فصل که مرسه انگار باید میوه ره طلا بخری
safe	خو دیشب زن‌عامو زنگ زد گفت یخچالشون سوخته، قیمت نوشه شنید غش کرد
safe	کاکو راستی کاسبی مغازه‌ت می‌چرخه ای روزا یا اونم خوابیده؟
safe	بجون خودم رفتم فقط قیمت بگیرم واسه جهاز خواهرم، با دو تا مغازه رفتنم سرم گیج رفت
safe	همشیره قدیما آخر برج یه خریدی می‌کردیم، الان آخر برج فقط قبض میایه
